1_двигатель_включен,1_ручной_тормоз,1_фары_включены,1_тип_кузова,1_привод,1_топливо,1_скорость,1_угол_поворота,1_дистанция_до_объекта,2_двигатель_включен,2_ручной_тормоз,2_фары_включены,2_тип_кузова,2_привод,2_топливо,2_скорость,2_угол_поворота,2_дистанция_до_объекта,collision
1.0,1.0,1.0,3.0,1.0,3.0,55.122626094795166,-22.191474757749774,110.04083019390967,1.0,0.0,0.0,0.0,1.0,2.0,194.99901254625524,81.67080228935549,96.5239529011193,0
1.0,1.0,1.0,3.0,1.0,3.0,55.122626094795166,-22.191474757749774,110.04083019390967,0.0,0.0,1.0,0.0,0.0,0.0,109.89517412334754,-170.79479968097257,30.30170609867958,0
1.0,0.0,1.0,2.0,2.0,3.0,161.38795999965194,-61.6209407647888,5.377003824596993,1.0,0.0,0.0,2.0,2.0,3.0,116.44163289718645,-154.88028912081515,63.63722499780688,1
0.0,0.0,0.0,0.0,2.0,1.0,195.30612727263184,133.76647700135862,26.924938067121328,1.0,1.0,1.0,3.0,1.0,3.0,55.122626094795166,-22.191474757749774,110.04083019390967,0
0.0,0.0,0.0,0.0,2.0,0.0,165.19537617611934,-41.198787978979254,185.02620621044633,1.0,0.0,1.0,2.0,2.0,3.0,161.38795999965194,-61.6209407647888,5.377003824596993,0
1.0,1.0,1.0,3.0,1.0,3.0,55.122626094795166,-22.191474757749774,110.04083019390967,0.0,1.0,1.0,1.0,2.0,0.0,103.39590516142101,151.939209715736,11.840930605334066,0
0.0,0.0,0.0,0.0,2.0,0.0,165.19537617611934,-41.198787978979254,185.02620621044633,1.0,0.0,0.0,3.0,0.0,1.0,139.9938384999774,3.4724865578816377,48.275622062452896,0
1.0,1.0,1.0,1.0,0.0,1.0,182.07747050128674,89.74995834639282,13.131959129126525,1.0,0.0,1.0,0.0,1.0,0.0,103.39913468794396,47.86837331492086,113.88219853896504,0
0.0,1.0,1.0,0.0,1.0,1.0,99.96375573072154,59.77822014062053,9.653441441816879,0.0,0.0,0.0,0.0,2.0,2.0,60.39359669626025,51.84038056933201,4.320398425544761,0
0.0,1.0,1.0,1.0,1.0,3.0,187.65466872538929,121.41018943326435,27.466976537824483,0.0,0.0,0.0,0.0,2.0,2.0,60.39359669626025,51.84038056933201,4.320398425544761,0
1.0,0.0,0.0,0.0,0.0,1.0,111.96944418649326,6.103856455281431,3.4814565485892888,1.0,0.0,0.0,3.0,1.0,2.0,145.831580268772,43.15274173276774,19.27444728825332,0
1.0,0.0,1.0,3.0,1.0,2.0,110.64702743977088,-32.84697761263652,12.333973514141764,1.0,0.0,1.0,0.0,1.0,2.0,172.86802655466056,-68.09945302708566,27.767067546981266,1
1.0,0.0,1.0,2.0,2.0,3.0,161.38795999965194,-61.6209407647888,5.377003824596993,1.0,0.0,0.0,3.0,0.0,1.0,139.9938384999774,3.4724865578816377,48.275622062452896,0
0.0,1.0,1.0,1.0,1.0,2.0,3.084723248390686,27.315101910281072,50.13234775443751,1.0,0.0,0.0,3.0,1.0,2.0,145.831580268772,43.15274173276774,19.27444728825332,0
1.0,0.0,0.0,3.0,0.0,1.0,139.9938384999774,3.4724865578816377,48.275622062452896,0.0,0.0,0.0,0.0,2.0,2.0,60.39359669626025,51.84038056933201,4.320398425544761,0
1.0,1.0,1.0,3.0,0.0,3.0,16.104869421819856,25.97831622295459,119.93909825970705,0.0,0.0,1.0,0.0,0.0,0.0,109.89517412334754,-170.79479968097257,30.30170609867958,0
0.0,1.0,0.0,3.0,0.0,3.0,80.63158979162924,-80.55488941046187,8.87969822418665,1.0,0.0,1.0,3.0,0.0,1.0,16.062573272120662,35.53925853949838,54.61387330907014,0
1.0,0.0,0.0,3.0,1.0,2.0,145.831580268772,43.15274173276774,19.27444728825332,1.0,0.0,1.0,0.0,1.0,0.0,103.39913468794396,47.86837331492086,113.88219853896504,0
0.0,0.0,1.0,2.0,2.0,2.0,81.56735381599403,-176.13229727573352,27.116345301113093,0.0,0.0,1.0,2.0,0.0,0.0,151.52514977438568,-11.934196061193376,62.444146438837265,1
1.0,1.0,0.0,1.0,2.0,1.0,182.61335755700696,-133.7944641313612,69.82683672636556,1.0,0.0,0.0,0.0,1.0,2.0,194.99901254625524,81.67080228935549,96.5239529011193,0
1.0,0.0,0.0,0.0,1.0,2.0,127.3373773833957,162.51424439390712,41.851698107085795,1.0,1.0,0.0,3.0,0.0,2.0,189.91715006865726,21.276409989062273,6.731335828114202,0
0.0,1.0,1.0,1.0,0.0,0.0,68.6789754729124,131.89293031948444,94.98054224067097,1.0,1.0,1.0,1.0,0.0,1.0,182.07747050128674,89.74995834639282,13.131959129126525,1
1.0,1.0,1.0,0.0,2.0,3.0,135.68316652233023,-132.40557362583573,122.35550372127668,0.0,0.0,1.0,2.0,2.0,2.0,81.56735381599403,-176.13229727573352,27.116345301113093,0
1.0,1.0,1.0,0.0,2.0,3.0,135.68316652233023,-132.40557362583573,122.35550372127668,0.0,0.0,1.0,2.0,0.0,0.0,151.52514977438568,-11.934196061193376,62.444146438837265,0
0.0,1.0,1.0,1.0,1.0,2.0,3.084723248390686,27.315101910281072,50.13234775443751,1.0,1.0,0.0,1.0,2.0,1.0,182.61335755700696,-133.7944641313612,69.82683672636556,0
1.0,0.0,1.0,3.0,0.0,1.0,16.062573272120662,35.53925853949838,54.61387330907014,1.0,1.0,1.0,1.0,0.0,1.0,182.07747050128674,89.74995834639282,13.131959129126525,1
1.0,0.0,0.0,0.0,0.0,1.0,111.96944418649326,6.103856455281431,3.4814565485892888,0.0,0.0,0.0,0.0,2.0,2.0,46.05363884003162,-28.07408691658975,9.929034569844802,0
1.0,0.0,0.0,0.0,0.0,1.0,111.96944418649326,6.103856455281431,3.4814565485892888,0.0,1.0,1.0,1.0,1.0,3.0,187.65466872538929,121.41018943326435,27.466976537824483,0
0.0,0.0,0.0,0.0,2.0,1.0,195.30612727263184,133.76647700135862,26.924938067121328,1.0,0.0,0.0,0.0,1.0,2.0,194.99901254625524,81.67080228935549,96.5239529011193,0
0.0,0.0,1.0,2.0,0.0,0.0,151.52514977438568,-11.934196061193376,62.444146438837265,1.0,1.0,1.0,3.0,1.0,3.0,55.122626094795166,-22.191474757749774,110.04083019390967,0
0.0,1.0,1.0,0.0,1.0,1.0,99.96375573072154,59.77822014062053,9.653441441816879,0.0,1.0,0.0,0.0,0.0,0.0,132.69872304627222,-5.814652154658347,89.12582032775919,0
1.0,0.0,1.0,2.0,2.0,3.0,161.38795999965194,-61.6209407647888,5.377003824596993,0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,0
0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,1.0,0.0,1.0,0.0,1.0,0.0,103.39913468794396,47.86837331492086,113.88219853896504,0
1.0,1.0,1.0,0.0,2.0,2.0,115.47659946121458,9.637913255445199,57.09136029600609,0.0,1.0,1.0,1.0,2.0,0.0,103.39590516142101,151.939209715736,11.840930605334066,0
1.0,1.0,1.0,2.0,1.0,2.0,164.7039313447324,-163.86380174094393,64.39766469903084,1.0,0.0,0.0,3.0,0.0,3.0,51.71646855173522,-127.0165180753639,28.9806600530284,0
0.0,1.0,1.0,0.0,1.0,1.0,99.96375573072154,59.77822014062053,9.653441441816879,1.0,0.0,1.0,2.0,1.0,3.0,127.11023882174919,-34.683045256096676,31.116527181779997,0
1.0,1.0,1.0,1.0,0.0,1.0,182.07747050128674,89.74995834639282,13.131959129126525,1.0,1.0,0.0,3.0,0.0,2.0,189.91715006865726,21.276409989062273,6.731335828114202,0
0.0,1.0,1.0,0.0,1.0,1.0,99.96375573072154,59.77822014062053,9.653441441816879,0.0,1.0,1.0,1.0,1.0,3.0,187.65466872538929,121.41018943326435,27.466976537824483,1
0.0,1.0,0.0,3.0,0.0,3.0,80.63158979162924,-80.55488941046187,8.87969822418665,0.0,1.0,1.0,1.0,2.0,0.0,103.39590516142101,151.939209715736,11.840930605334066,0
0.0,0.0,0.0,0.0,2.0,0.0,165.19537617611934,-41.198787978979254,185.02620621044633,1.0,0.0,1.0,0.0,1.0,0.0,103.39913468794396,47.86837331492086,113.88219853896504,0
1.0,0.0,0.0,0.0,1.0,2.0,127.3373773833957,162.51424439390712,41.851698107085795,1.0,1.0,0.0,1.0,2.0,1.0,182.61335755700696,-133.7944641313612,69.82683672636556,0
1.0,0.0,0.0,0.0,0.0,1.0,111.96944418649326,6.103856455281431,3.4814565485892888,0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,0
1.0,1.0,1.0,3.0,1.0,3.0,55.122626094795166,-22.191474757749774,110.04083019390967,1.0,1.0,0.0,3.0,0.0,2.0,189.91715006865726,21.276409989062273,6.731335828114202,0
0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,1.0,0.0,0.0,2.0,2.0,3.0,116.44163289718645,-154.88028912081515,63.63722499780688,0
0.0,1.0,0.0,3.0,0.0,3.0,80.63158979162924,-80.55488941046187,8.87969822418665,0.0,1.0,0.0,0.0,0.0,0.0,132.69872304627222,-5.814652154658347,89.12582032775919,1
1.0,1.0,1.0,0.0,2.0,2.0,115.47659946121458,9.637913255445199,57.09136029600609,1.0,1.0,1.0,1.0,0.0,1.0,182.07747050128674,89.74995834639282,13.131959129126525,0
1.0,0.0,0.0,0.0,1.0,2.0,194.99901254625524,81.67080228935549,96.5239529011193,0.0,0.0,0.0,0.0,2.0,2.0,60.39359669626025,51.84038056933201,4.320398425544761,1
1.0,0.0,0.0,3.0,0.0,1.0,139.9938384999774,3.4724865578816377,48.275622062452896,0.0,0.0,1.0,2.0,0.0,0.0,151.52514977438568,-11.934196061193376,62.444146438837265,0
1.0,0.0,0.0,3.0,0.0,1.0,139.9938384999774,3.4724865578816377,48.275622062452896,0.0,1.0,0.0,1.0,1.0,1.0,64.78533346947764,26.140804993841613,16.20351320720288,0
1.0,0.0,0.0,3.0,0.0,1.0,139.9938384999774,3.4724865578816377,48.275622062452896,1.0,1.0,0.0,3.0,0.0,2.0,189.91715006865726,21.276409989062273,6.731335828114202,1
0.0,0.0,1.0,0.0,0.0,0.0,109.89517412334754,-170.79479968097257,30.30170609867958,1.0,0.0,0.0,2.0,2.0,3.0,116.44163289718645,-154.88028912081515,63.63722499780688,0
1.0,0.0,1.0,2.0,2.0,3.0,161.38795999965194,-61.6209407647888,5.377003824596993,1.0,1.0,1.0,1.0,0.0,1.0,182.07747050128674,89.74995834639282,13.131959129126525,0
1.0,1.0,1.0,0.0,2.0,3.0,135.68316652233023,-132.40557362583573,122.35550372127668,1.0,0.0,0.0,2.0,2.0,3.0,116.44163289718645,-154.88028912081515,63.63722499780688,0
1.0,0.0,1.0,2.0,1.0,3.0,127.11023882174919,-34.683045256096676,31.116527181779997,1.0,0.0,0.0,0.0,1.0,2.0,194.99901254625524,81.67080228935549,96.5239529011193,0
1.0,0.0,1.0,2.0,2.0,3.0,161.38795999965194,-61.6209407647888,5.377003824596993,1.0,0.0,1.0,0.0,1.0,0.0,103.39913468794396,47.86837331492086,113.88219853896504,0
1.0,1.0,1.0,0.0,2.0,2.0,115.47659946121458,9.637913255445199,57.09136029600609,1.0,0.0,1.0,3.0,1.0,2.0,110.64702743977088,-32.84697761263652,12.333973514141764,0
1.0,0.0,0.0,3.0,0.0,1.0,139.9938384999774,3.4724865578816377,48.275622062452896,0.0,0.0,0.0,0.0,2.0,1.0,195.30612727263184,133.76647700135862,26.924938067121328,0
0.0,0.0,0.0,0.0,2.0,2.0,46.05363884003162,-28.07408691658975,9.929034569844802,0.0,0.0,0.0,0.0,2.0,2.0,60.39359669626025,51.84038056933201,4.320398425544761,1
1.0,1.0,0.0,3.0,0.0,1.0,24.611440467867563,99.32953663796246,11.399626856726059,1.0,1.0,1.0,1.0,0.0,1.0,182.07747050128674,89.74995834639282,13.131959129126525,1
0.0,1.0,1.0,0.0,1.0,1.0,99.96375573072154,59.77822014062053,9.653441441816879,1.0,1.0,1.0,3.0,0.0,3.0,16.104869421819856,25.97831622295459,119.93909825970705,0
1.0,1.0,1.0,0.0,2.0,2.0,115.47659946121458,9.637913255445199,57.09136029600609,1.0,0.0,0.0,3.0,1.0,2.0,145.831580268772,43.15274173276774,19.27444728825332,0
0.0,1.0,1.0,1.0,1.0,2.0,3.084723248390686,27.315101910281072,50.13234775443751,1.0,1.0,0.0,3.0,0.0,2.0,189.91715006865726,21.276409989062273,6.731335828114202,0
0.0,1.0,1.0,0.0,1.0,1.0,99.96375573072154,59.77822014062053,9.653441441816879,1.0,0.0,0.0,3.0,1.0,2.0,145.831580268772,43.15274173276774,19.27444728825332,0
1.0,0.0,0.0,0.0,1.0,2.0,194.99901254625524,81.67080228935549,96.5239529011193,0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,0
0.0,0.0,0.0,0.0,2.0,1.0,195.30612727263184,133.76647700135862,26.924938067121328,1.0,0.0,0.0,3.0,1.0,2.0,145.831580268772,43.15274173276774,19.27444728825332,0
0.0,1.0,1.0,1.0,1.0,3.0,187.65466872538929,121.41018943326435,27.466976537824483,1.0,1.0,1.0,3.0,1.0,3.0,55.122626094795166,-22.191474757749774,110.04083019390967,1
0.0,0.0,1.0,2.0,2.0,2.0,81.56735381599403,-176.13229727573352,27.116345301113093,0.0,1.0,1.0,1.0,2.0,0.0,103.39590516142101,151.939209715736,11.840930605334066,0
1.0,1.0,1.0,2.0,1.0,2.0,164.7039313447324,-163.86380174094393,64.39766469903084,1.0,0.0,1.0,0.0,1.0,2.0,172.86802655466056,-68.09945302708566,27.767067546981266,1
0.0,1.0,0.0,3.0,0.0,3.0,80.63158979162924,-80.55488941046187,8.87969822418665,0.0,0.0,1.0,2.0,2.0,2.0,81.56735381599403,-176.13229727573352,27.116345301113093,0
1.0,0.0,1.0,2.0,1.0,3.0,127.11023882174919,-34.683045256096676,31.116527181779997,0.0,0.0,0.0,0.0,2.0,2.0,60.39359669626025,51.84038056933201,4.320398425544761,0
1.0,1.0,1.0,2.0,1.0,2.0,164.7039313447324,-163.86380174094393,64.39766469903084,0.0,1.0,1.0,1.0,0.0,0.0,68.6789754729124,131.89293031948444,94.98054224067097,0
1.0,1.0,0.0,1.0,2.0,1.0,182.61335755700696,-133.7944641313612,69.82683672636556,1.0,0.0,1.0,0.0,1.0,2.0,172.86802655466056,-68.09945302708566,27.767067546981266,0
0.0,0.0,0.0,0.0,2.0,1.0,195.30612727263184,133.76647700135862,26.924938067121328,0.0,0.0,1.0,0.0,0.0,0.0,109.89517412334754,-170.79479968097257,30.30170609867958,0
0.0,0.0,1.0,2.0,2.0,2.0,81.56735381599403,-176.13229727573352,27.116345301113093,0.0,1.0,1.0,1.0,0.0,0.0,68.6789754729124,131.89293031948444,94.98054224067097,0
0.0,1.0,1.0,1.0,2.0,0.0,103.39590516142101,151.939209715736,11.840930605334066,1.0,1.0,0.0,3.0,0.0,2.0,189.91715006865726,21.276409989062273,6.731335828114202,0
1.0,0.0,1.0,2.0,2.0,3.0,161.38795999965194,-61.6209407647888,5.377003824596993,1.0,1.0,1.0,3.0,1.0,3.0,55.122626094795166,-22.191474757749774,110.04083019390967,0
0.0,0.0,1.0,2.0,2.0,2.0,81.56735381599403,-176.13229727573352,27.116345301113093,0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,0
0.0,1.0,0.0,3.0,0.0,3.0,80.63158979162924,-80.55488941046187,8.87969822418665,1.0,0.0,1.0,0.0,1.0,0.0,103.39913468794396,47.86837331492086,113.88219853896504,0
0.0,1.0,1.0,0.0,1.0,1.0,99.96375573072154,59.77822014062053,9.653441441816879,1.0,0.0,0.0,0.0,1.0,2.0,127.3373773833957,162.51424439390712,41.851698107085795,0
1.0,1.0,1.0,0.0,2.0,2.0,115.47659946121458,9.637913255445199,57.09136029600609,0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,0
0.0,0.0,0.0,0.0,2.0,1.0,195.30612727263184,133.76647700135862,26.924938067121328,1.0,1.0,0.0,1.0,2.0,1.0,182.61335755700696,-133.7944641313612,69.82683672636556,0
1.0,0.0,1.0,3.0,1.0,2.0,110.64702743977088,-32.84697761263652,12.333973514141764,1.0,0.0,0.0,3.0,1.0,2.0,145.831580268772,43.15274173276774,19.27444728825332,1
1.0,0.0,0.0,3.0,0.0,1.0,139.9938384999774,3.4724865578816377,48.275622062452896,1.0,1.0,1.0,1.0,0.0,1.0,182.07747050128674,89.74995834639282,13.131959129126525,0
1.0,0.0,0.0,3.0,1.0,2.0,145.831580268772,43.15274173276774,19.27444728825332,0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,0
1.0,0.0,0.0,3.0,0.0,1.0,139.9938384999774,3.4724865578816377,48.275622062452896,1.0,1.0,1.0,3.0,1.0,3.0,55.122626094795166,-22.191474757749774,110.04083019390967,0
1.0,0.0,1.0,3.0,0.0,1.0,16.062573272120662,35.53925853949838,54.61387330907014,0.0,0.0,0.0,0.0,2.0,2.0,60.39359669626025,51.84038056933201,4.320398425544761,0
0.0,0.0,1.0,2.0,0.0,0.0,151.52514977438568,-11.934196061193376,62.444146438837265,1.0,1.0,1.0,1.0,0.0,1.0,182.07747050128674,89.74995834639282,13.131959129126525,0
0.0,1.0,1.0,1.0,1.0,2.0,3.084723248390686,27.315101910281072,50.13234775443751,1.0,0.0,0.0,0.0,1.0,2.0,127.3373773833957,162.51424439390712,41.851698107085795,0
0.0,0.0,0.0,0.0,2.0,0.0,165.19537617611934,-41.198787978979254,185.02620621044633,0.0,0.0,1.0,0.0,0.0,0.0,109.89517412334754,-170.79479968097257,30.30170609867958,1
0.0,0.0,1.0,2.0,2.0,2.0,81.56735381599403,-176.13229727573352,27.116345301113093,1.0,1.0,0.0,3.0,0.0,1.0,24.611440467867563,99.32953663796246,11.399626856726059,0
1.0,1.0,0.0,3.0,0.0,1.0,24.611440467867563,99.32953663796246,11.399626856726059,1.0,1.0,0.0,1.0,2.0,1.0,182.61335755700696,-133.7944641313612,69.82683672636556,1
0.0,0.0,0.0,0.0,2.0,0.0,165.19537617611934,-41.198787978979254,185.02620621044633,0.0,1.0,0.0,1.0,1.0,1.0,64.78533346947764,26.140804993841613,16.20351320720288,0
0.0,1.0,0.0,1.0,1.0,1.0,64.78533346947764,26.140804993841613,16.20351320720288,1.0,0.0,0.0,3.0,1.0,2.0,145.831580268772,43.15274173276774,19.27444728825332,0
0.0,0.0,1.0,0.0,0.0,0.0,109.89517412334754,-170.79479968097257,30.30170609867958,0.0,1.0,0.0,0.0,0.0,0.0,132.69872304627222,-5.814652154658347,89.12582032775919,1
0.0,1.0,1.0,0.0,1.0,1.0,99.96375573072154,59.77822014062053,9.653441441816879,0.0,0.0,1.0,2.0,2.0,2.0,81.56735381599403,-176.13229727573352,27.116345301113093,0
1.0,1.0,0.0,3.0,0.0,1.0,24.611440467867563,99.32953663796246,11.399626856726059,0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,0
0.0,1.0,1.0,1.0,2.0,0.0,103.39590516142101,151.939209715736,11.840930605334066,1.0,0.0,0.0,2.0,2.0,3.0,116.44163289718645,-154.88028912081515,63.63722499780688,0
0.0,1.0,1.0,1.0,0.0,0.0,68.6789754729124,131.89293031948444,94.98054224067097,1.0,0.0,0.0,0.0,1.0,2.0,127.3373773833957,162.51424439390712,41.851698107085795,0
0.0,0.0,1.0,2.0,2.0,2.0,81.56735381599403,-176.13229727573352,27.116345301113093,0.0,1.0,0.0,1.0,1.0,1.0,64.78533346947764,26.140804993841613,16.20351320720288,0
1.0,0.0,1.0,2.0,2.0,3.0,161.38795999965194,-61.6209407647888,5.377003824596993,1.0,0.0,0.0,0.0,1.0,2.0,127.3373773833957,162.51424439390712,41.851698107085795,0
0.0,0.0,0.0,0.0,2.0,1.0,195.30612727263184,133.76647700135862,26.924938067121328,0.0,1.0,1.0,1.0,1.0,3.0,187.65466872538929,121.41018943326435,27.466976537824483,0
0.0,0.0,1.0,2.0,2.0,2.0,81.56735381599403,-176.13229727573352,27.116345301113093,0.0,0.0,0.0,0.0,2.0,1.0,195.30612727263184,133.76647700135862,26.924938067121328,0
1.0,1.0,1.0,2.0,1.0,2.0,164.7039313447324,-163.86380174094393,64.39766469903084,0.0,0.0,1.0,0.0,0.0,0.0,109.89517412334754,-170.79479968097257,30.30170609867958,0
1.0,1.0,0.0,1.0,2.0,1.0,182.61335755700696,-133.7944641313612,69.82683672636556,1.0,1.0,0.0,3.0,0.0,2.0,189.91715006865726,21.276409989062273,6.731335828114202,0
0.0,1.0,1.0,1.0,1.0,2.0,3.084723248390686,27.315101910281072,50.13234775443751,0.0,1.0,1.0,1.0,2.0,0.0,103.39590516142101,151.939209715736,11.840930605334066,1
1.0,0.0,1.0,3.0,1.0,2.0,110.64702743977088,-32.84697761263652,12.333973514141764,0.0,1.0,1.0,1.0,2.0,0.0,103.39590516142101,151.939209715736,11.840930605334066,0
0.0,1.0,1.0,0.0,1.0,1.0,99.96375573072154,59.77822014062053,9.653441441816879,0.0,1.0,0.0,3.0,0.0,3.0,80.63158979162924,-80.55488941046187,8.87969822418665,0
0.0,0.0,1.0,0.0,0.0,0.0,109.89517412334754,-170.79479968097257,30.30170609867958,0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,1
0.0,0.0,1.0,2.0,2.0,2.0,81.56735381599403,-176.13229727573352,27.116345301113093,1.0,1.0,0.0,1.0,2.0,1.0,182.61335755700696,-133.7944641313612,69.82683672636556,0
0.0,1.0,1.0,0.0,1.0,1.0,99.96375573072154,59.77822014062053,9.653441441816879,0.0,0.0,0.0,0.0,2.0,0.0,165.19537617611934,-41.198787978979254,185.02620621044633,0
1.0,1.0,1.0,2.0,1.0,2.0,164.7039313447324,-163.86380174094393,64.39766469903084,1.0,1.0,1.0,0.0,2.0,3.0,135.68316652233023,-132.40557362583573,122.35550372127668,0
1.0,1.0,1.0,3.0,0.0,3.0,16.104869421819856,25.97831622295459,119.93909825970705,0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,0
1.0,0.0,0.0,3.0,0.0,3.0,51.71646855173522,-127.0165180753639,28.9806600530284,0.0,0.0,0.0,0.0,2.0,2.0,46.05363884003162,-28.07408691658975,9.929034569844802,0
0.0,0.0,0.0,0.0,2.0,1.0,195.30612727263184,133.76647700135862,26.924938067121328,0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,0
1.0,0.0,0.0,0.0,0.0,1.0,111.96944418649326,6.103856455281431,3.4814565485892888,0.0,1.0,1.0,1.0,0.0,0.0,68.6789754729124,131.89293031948444,94.98054224067097,0
0.0,0.0,1.0,2.0,0.0,0.0,151.52514977438568,-11.934196061193376,62.444146438837265,1.0,0.0,0.0,2.0,2.0,3.0,116.44163289718645,-154.88028912081515,63.63722499780688,0
1.0,0.0,1.0,2.0,1.0,3.0,127.11023882174919,-34.683045256096676,31.116527181779997,1.0,0.0,1.0,0.0,1.0,0.0,103.39913468794396,47.86837331492086,113.88219853896504,1
1.0,1.0,1.0,2.0,1.0,2.0,164.7039313447324,-163.86380174094393,64.39766469903084,1.0,0.0,1.0,2.0,1.0,3.0,127.11023882174919,-34.683045256096676,31.116527181779997,1
0.0,1.0,1.0,1.0,1.0,2.0,3.084723248390686,27.315101910281072,50.13234775443751,0.0,1.0,0.0,1.0,1.0,1.0,64.78533346947764,26.140804993841613,16.20351320720288,1
1.0,1.0,1.0,3.0,0.0,3.0,16.104869421819856,25.97831622295459,119.93909825970705,1.0,0.0,0.0,3.0,0.0,3.0,51.71646855173522,-127.0165180753639,28.9806600530284,1
0.0,0.0,0.0,0.0,2.0,0.0,165.19537617611934,-41.198787978979254,185.02620621044633,1.0,1.0,1.0,3.0,1.0,3.0,55.122626094795166,-22.191474757749774,110.04083019390967,0
1.0,0.0,1.0,2.0,2.0,3.0,161.38795999965194,-61.6209407647888,5.377003824596993,0.0,1.0,1.0,1.0,0.0,0.0,68.6789754729124,131.89293031948444,94.98054224067097,0
0.0,0.0,1.0,2.0,0.0,0.0,151.52514977438568,-11.934196061193376,62.444146438837265,1.0,0.0,0.0,0.0,1.0,2.0,127.3373773833957,162.51424439390712,41.851698107085795,0
1.0,1.0,0.0,3.0,0.0,1.0,24.611440467867563,99.32953663796246,11.399626856726059,1.0,0.0,0.0,3.0,1.0,2.0,145.831580268772,43.15274173276774,19.27444728825332,0
0.0,1.0,1.0,1.0,2.0,0.0,103.39590516142101,151.939209715736,11.840930605334066,0.0,1.0,0.0,0.0,0.0,0.0,132.69872304627222,-5.814652154658347,89.12582032775919,0
1.0,0.0,1.0,3.0,0.0,1.0,16.062573272120662,35.53925853949838,54.61387330907014,1.0,1.0,0.0,3.0,0.0,1.0,24.611440467867563,99.32953663796246,11.399626856726059,1
0.0,1.0,0.0,3.0,0.0,3.0,80.63158979162924,-80.55488941046187,8.87969822418665,1.0,0.0,0.0,0.0,0.0,1.0,111.96944418649326,6.103856455281431,3.4814565485892888,0
0.0,1.0,0.0,1.0,1.0,1.0,64.78533346947764,26.140804993841613,16.20351320720288,0.0,1.0,1.0,1.0,2.0,0.0,103.39590516142101,151.939209715736,11.840930605334066,0
1.0,1.0,1.0,2.0,1.0,2.0,164.7039313447324,-163.86380174094393,64.39766469903084,1.0,1.0,1.0,1.0,0.0,1.0,182.07747050128674,89.74995834639282,13.131959129126525,0
1.0,1.0,1.0,1.0,0.0,1.0,182.07747050128674,89.74995834639282,13.131959129126525,0.0,0.0,0.0,0.0,2.0,2.0,60.39359669626025,51.84038056933201,4.320398425544761,0
0.0,1.0,1.0,1.0,1.0,2.0,3.084723248390686,27.315101910281072,50.13234775443751,1.0,0.0,1.0,0.0,1.0,2.0,172.86802655466056,-68.09945302708566,27.767067546981266,0
0.0,0.0,0.0,0.0,2.0,0.0,165.19537617611934,-41.198787978979254,185.02620621044633,1.0,1.0,1.0,2.0,1.0,2.0,164.7039313447324,-163.86380174094393,64.39766469903084,0
1.0,0.0,0.0,0.0,0.0,1.0,111.96944418649326,6.103856455281431,3.4814565485892888,0.0,0.0,0.0,0.0,2.0,1.0,195.30612727263184,133.76647700135862,26.924938067121328,1
0.0,1.0,1.0,0.0,1.0,1.0,99.96375573072154,59.77822014062053,9.653441441816879,0.0,0.0,1.0,2.0,0.0,0.0,151.52514977438568,-11.934196061193376,62.444146438837265,0
0.0,1.0,1.0,1.0,0.0,0.0,68.6789754729124,131.89293031948444,94.98054224067097,0.0,0.0,1.0,1.0,0.0,3.0,117.95649527214405,-42.64164007876627,9.876752096821479,1
0.0,0.0,1.0,2.0,2.0,2.0,81.56735381599403,-176.13229727573352,27.116345301113093,0.0,1.0,1.0,1.0,1.0,3.0,187.65466872538929,121.41018943326435,27.466976537824483,0
1.0,0.0,0.0,0.0,0.0,1.0,111.96944418649326,6.103856455281431,3.4814565485892888,1.0,0.0,0.0,2.0,2.0,3.0,116.44163289718645,-154.88028912081515,63.63722499780688,0
0.0,1.0,0.0,1.0,1.0,1.0,64.78533346947764,26.140804993841613,16.20351320720288,0.0,0.0,0.0,0.0,2.0,2.0,46.05363884003162,-28.07408691658975,9.929034569844802,0
1.0,0.0,0.0,0.0,0.0,1.0,111.96944418649326,6.103856455281431,3.4814565485892888,1.0,0.0,0.0,3.0,0.0,3.0,51.71646855173522,-127.0165180753639,28.9806600530284,1
