time_left,ct_score,t_score,map,ct_health,t_health,ct_armor,t_armor,ct_money,t_money,ct_helmets,t_helmets,ct_defuse_kits,ct_players_alive,t_players_alive,health_lead,armor_lead,money_lead,helmets_lead,players_alive_lead,KMeans_Cluster,DBSCAN_Cluster,GaussianMixture_Cluster,CustomKMeans_Cluster
61.19,3,7,1,500,498,400,462,3200,13650,3,5,2,5,5,0,1,1,1,2,1,-1,0,1
114.95,8,13,4,500,500,500,0,14750,9600,5,0,3,5,5,2,0,0,0,2,1,-1,1,1
174.95,5,5,4,500,500,248,0,26250,27000,3,0,3,5,5,2,0,1,0,2,1,-1,1,1
89.92,1,2,4,500,500,500,500,3200,700,4,3,1,5,5,2,2,0,0,2,1,-1,1,1
39.05,2,0,7,256,275,295,366,3850,2650,3,4,1,3,4,1,1,0,1,1,0,-1,0,0
174.95,10,14,3,500,500,0,298,15100,27000,0,3,0,5,5,2,1,1,1,2,1,-1,1,1
49.93,3,5,2,500,400,499,0,6450,9450,4,0,3,5,4,0,0,1,0,0,0,-1,0,0
54.9,3,3,4,242,372,291,393,11550,1700,2,4,2,3,4,1,1,0,1,1,0,-1,0,0
169.91,5,2,4,500,500,393,0,20300,19550,2,0,0,5,5,2,0,0,0,2,1,-1,1,1
54.95,2,4,5,300,122,300,281,5450,5450,3,3,2,3,3,0,0,2,2,2,0,-1,0,0
74.95,11,6,4,500,500,176,471,13600,8600,2,5,0,5,5,2,1,0,1,2,1,-1,1,1
89.97,1,9,5,466,400,500,397,450,22300,1,4,3,5,4,0,0,1,1,0,0,-1,0,0
69.96,4,4,4,500,500,500,470,2400,9800,3,5,2,5,5,2,0,1,1,2,1,-1,1,1
174.91,8,5,1,500,500,185,385,10000,23750,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
114.91,1,0,3,500,500,500,500,500,1550,5,4,3,5,5,2,2,1,0,2,1,-1,1,1
174.91,9,14,2,500,500,489,0,34750,25050,5,0,3,5,5,2,0,0,0,2,1,-1,1,1
175.0,1,5,5,500,500,0,416,29750,44250,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
106.81,8,13,4,500,500,300,364,14300,26150,2,5,2,5,5,2,1,1,1,2,1,-1,1,1
94.93,1,0,5,487,418,500,0,700,10600,5,0,0,5,5,0,0,1,0,2,1,-1,0,1
109.92,3,6,7,500,500,500,500,10300,550,5,4,4,5,5,2,2,0,0,2,1,-1,1,1
74.93,10,7,2,173,354,200,384,250,4650,1,4,0,2,4,1,1,1,1,1,0,-1,0,0
47.9,13,8,2,500,400,494,400,2150,2300,5,4,3,5,4,0,0,1,0,0,0,-1,0,0
74.97,4,4,3,476,500,500,500,200,13500,2,5,0,5,5,1,2,1,1,2,1,-1,0,1
68.58,4,7,2,400,300,387,300,7000,8600,0,3,2,4,3,0,0,1,1,0,0,-1,0,0
54.96,3,8,4,400,455,400,483,4350,17900,4,5,4,4,5,1,1,1,1,1,1,-1,0,1
74.94,2,0,5,500,400,493,400,9800,350,5,4,3,5,4,0,0,0,0,0,0,-1,0,0
13.48,14,12,1,350,221,381,273,1150,16100,1,3,2,4,3,0,0,1,1,0,0,-1,0,0
74.71,4,0,1,302,326,400,469,1900,750,2,5,2,4,5,1,1,0,1,1,0,-1,0,0
54.84,13,9,5,221,172,283,192,19600,2650,3,2,1,3,2,0,0,0,0,0,0,-1,0,0
17.38,4,10,1,42,240,100,300,300,12100,1,3,0,1,3,1,1,1,1,1,0,-1,0,0
171.55,8,14,1,500,500,400,0,9650,14200,3,0,3,5,5,2,0,1,0,2,1,-1,1,1
94.87,10,10,3,400,500,396,500,12050,1000,3,5,3,4,5,1,1,0,1,1,1,-1,0,1
94.95,5,9,1,500,500,500,494,250,9200,1,5,0,5,5,2,0,1,1,2,1,-1,1,1
14.2,3,1,7,377,347,400,390,400,4750,1,4,0,4,4,0,0,1,1,2,0,-1,0,0
25.18,6,11,1,84,0,91,0,4200,0,1,0,0,2,0,0,0,0,0,0,0,-1,0,0
24.0,9,10,4,200,435,200,422,100,15150,0,5,0,2,5,1,1,1,1,1,0,-1,0,0
160.61,6,9,3,500,500,400,300,1350,450,1,0,0,5,5,2,0,0,0,2,1,-1,1,1
89.09,0,0,1,500,500,300,400,550,650,0,0,1,5,5,2,1,1,2,2,1,-1,1,1
174.91,1,0,6,500,500,193,0,18350,10900,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
39.0,12,3,1,398,278,300,188,850,900,0,0,1,4,3,0,0,1,2,0,0,-1,0,0
86.88,10,4,3,209,482,281,496,100,2600,1,5,0,3,5,1,1,1,1,1,0,-1,0,0
94.96,3,0,3,500,500,439,100,16100,8200,5,0,3,5,5,2,0,0,0,2,1,-1,1,1
4.3,11,4,1,298,0,185,0,1600,0,0,0,1,4,0,0,0,0,2,0,0,-1,0,0
94.95,13,10,5,500,489,495,500,15600,700,5,5,3,5,5,0,1,0,2,2,1,-1,0,1
175.0,7,8,4,500,500,300,200,1350,1950,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
10.29,6,11,4,23,0,173,0,5650,0,2,0,1,2,0,0,0,0,0,0,0,-1,0,0
114.93,2,3,1,500,500,200,454,10200,13300,2,5,0,5,5,2,1,1,1,2,1,-1,1,1
114.96,8,3,4,500,500,482,0,13300,10550,4,0,3,5,5,2,0,0,0,2,1,-1,1,1
54.94,15,6,2,385,302,0,349,8650,11650,0,4,0,4,4,0,1,1,1,2,0,-1,0,0
70.8,10,13,4,500,500,499,493,1300,9750,0,5,1,5,5,2,0,1,1,2,1,-1,1,1
106.88,4,4,1,500,500,500,442,650,23200,1,5,1,5,5,2,0,1,1,2,1,-1,1,1
74.89,10,12,5,300,69,289,0,650,6300,3,0,3,3,2,0,0,1,0,0,0,-1,0,0
114.9,7,12,4,500,500,466,0,20800,10750,5,0,5,5,5,2,0,0,0,2,1,-1,1,1
54.9,3,11,1,74,203,99,266,300,3050,1,3,0,1,3,1,1,1,1,1,0,-1,0,0
114.95,11,10,2,500,500,500,500,6200,14900,1,5,4,5,5,2,2,1,1,2,1,-1,1,1
114.92,16,15,2,500,500,493,500,26050,6500,2,5,4,5,5,2,1,0,1,2,1,-1,1,1
74.95,17,15,4,338,200,473,200,53450,6600,5,2,5,5,2,0,0,0,0,0,0,-1,0,0
21.2,11,13,4,217,316,281,391,3250,27400,1,4,0,3,4,1,1,1,1,1,0,-1,0,0
34.95,5,9,2,98,214,187,284,150,6100,0,3,0,2,3,1,1,1,1,1,0,-1,0,0
33.78,5,11,4,100,431,100,493,50,2250,1,5,0,1,5,1,1,1,1,1,0,-1,0,0
94.95,0,0,4,377,100,393,0,1800,0,0,0,0,4,1,0,0,0,2,0,0,-1,0,0
9.89,2,7,5,349,100,300,100,10100,6250,1,1,0,4,1,0,0,0,2,0,0,-1,0,0
114.91,7,8,4,500,500,449,500,21000,500,5,5,3,5,5,2,1,0,2,2,1,-1,1,1
34.64,0,0,3,173,221,188,163,600,1600,0,0,0,2,3,1,0,1,2,1,0,-1,0,0
175.0,11,11,6,500,500,500,286,10000,8400,4,3,1,5,5,2,0,0,0,2,1,-1,1,1
174.91,8,5,7,500,500,0,200,14950,19300,0,2,0,5,5,2,1,1,1,2,1,-1,1,1
114.96,2,0,3,500,500,500,100,2050,8400,5,0,2,5,5,2,0,1,0,2,1,-1,1,1
94.91,14,13,7,500,400,500,359,850,23600,1,4,0,5,4,0,0,1,1,0,0,-1,0,0
94.91,9,7,2,500,500,400,500,650,1350,3,5,0,5,5,2,1,1,1,2,1,-1,1,1
33.1,14,10,4,294,349,286,185,16600,9800,3,0,3,3,5,1,0,0,0,1,0,-1,0,0
34.95,11,8,1,200,144,100,156,3950,8500,1,2,0,2,2,0,1,1,1,2,0,-1,0,0
94.91,5,3,6,400,446,398,0,2950,12400,3,0,2,4,5,1,0,1,0,1,1,-1,0,1
74.96,10,7,3,443,337,498,300,2050,350,4,0,1,5,4,0,0,0,0,0,0,-1,0,0
46.83,4,3,7,457,200,400,163,900,7750,0,2,0,5,2,0,0,1,1,0,0,-1,0,0
54.94,10,7,7,500,477,500,0,5100,10200,5,0,2,5,5,0,0,1,0,2,1,-1,0,1
54.9,4,9,6,173,63,195,76,1750,8100,2,1,1,2,1,0,0,1,0,0,0,-1,0,0
32.02,0,2,1,194,294,33,293,7850,8100,1,3,0,3,3,1,1,1,1,2,0,-1,0,0
5.61,8,8,6,300,500,100,499,650,1500,1,5,0,3,5,1,1,1,1,1,0,-1,0,0
94.96,1,3,2,500,500,500,400,3150,150,3,3,3,5,5,2,0,0,2,2,1,-1,1,1
175.0,12,9,5,500,500,477,100,20950,12450,5,1,3,5,5,2,0,0,0,2,1,-1,1,1
74.89,4,8,5,100,408,0,444,1950,8900,0,5,0,1,5,1,1,1,1,1,0,-1,0,0
34.95,10,2,4,432,300,490,300,8050,1850,4,3,3,5,3,0,0,0,0,0,0,-1,0,0
74.92,12,7,6,452,479,300,482,13650,7550,0,5,0,5,5,1,1,0,1,2,1,-1,0,1
92.93,13,13,6,500,379,491,395,17500,950,5,4,5,5,4,0,0,0,0,0,1,-1,0,1
47.05,2,10,2,179,200,200,182,5750,14550,0,2,0,2,2,1,0,1,1,2,0,-1,0,0
174.95,10,11,2,500,500,96,0,27300,31850,1,0,1,5,5,2,0,1,0,2,1,-1,1,1
109.96,2,1,1,500,500,497,422,8600,14350,3,5,1,5,5,2,0,1,1,2,1,-1,1,1
31.53,6,3,4,156,179,184,173,5500,5500,1,2,2,2,2,1,0,2,1,2,0,-1,0,0
54.95,6,3,1,479,357,488,424,3350,16500,4,5,3,5,5,0,0,1,1,2,1,-1,0,1
32.85,11,7,3,400,306,0,352,8550,11250,0,4,0,4,4,0,1,1,1,2,0,-1,0,0
83.7,4,11,3,400,300,300,100,1050,250,0,0,1,4,3,0,0,0,2,0,0,-1,0,0
34.95,0,1,3,372,323,300,387,2150,150,3,4,0,4,4,0,1,0,1,2,0,-1,0,0
94.91,1,0,2,500,100,500,0,2200,2000,5,0,2,5,1,0,0,0,0,0,0,-1,0,0
174.94,2,0,3,500,500,418,0,19750,22500,5,0,1,5,5,2,0,1,0,2,1,-1,1,1
14.91,4,3,7,148,200,192,200,5200,1500,2,2,2,2,2,1,1,0,2,2,0,-1,0,0
24.47,11,13,4,100,238,0,267,50,6050,0,3,0,1,3,1,1,1,1,1,0,-1,0,0
94.9,12,6,5,500,447,400,464,300,18850,1,5,0,5,5,0,1,1,1,2,1,-1,0,1
175.0,9,6,5,500,500,400,100,600,2650,0,0,1,5,5,2,0,1,2,2,1,-1,1,1
174.81,0,2,3,500,500,0,266,13150,19800,0,3,0,5,5,2,1,1,1,2,1,-1,1,1
54.94,1,0,5,400,400,400,0,1050,8700,4,0,1,4,4,2,0,1,0,2,1,-1,0,1
84.11,15,15,2,500,500,500,500,19500,23650,3,5,3,5,5,2,2,1,1,2,1,-1,1,1
106.88,1,0,4,500,500,500,0,600,11650,5,0,1,5,5,2,0,1,0,2,1,-1,1,1
166.88,1,0,1,500,500,100,0,19950,15400,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
66.98,5,0,2,370,300,378,299,18200,1150,3,3,4,4,3,0,0,0,2,0,0,-1,0,0
109.96,5,0,4,500,500,453,500,30700,1300,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
66.83,4,0,1,500,465,458,487,16850,10550,5,2,5,5,5,0,1,0,0,2,1,-1,0,1
114.97,3,7,4,500,500,489,0,2000,11250,4,0,4,5,5,2,0,1,0,2,1,-1,1,1
175.0,0,0,1,500,500,200,300,1100,600,0,0,1,5,5,2,1,0,2,2,1,-1,1,1
161.88,4,11,3,500,500,400,300,650,400,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
174.95,2,3,1,500,500,81,200,20350,7250,1,2,1,5,5,2,1,0,1,2,1,-1,1,1
18.85,15,14,2,334,300,378,300,7450,950,4,3,4,4,3,0,0,0,0,0,0,-1,0,0
50.2,3,6,5,400,500,400,481,500,28150,1,5,1,4,5,1,1,1,1,1,1,-1,0,1
74.95,12,13,1,500,426,499,474,4950,23650,3,5,3,5,5,0,0,1,1,2,1,-1,0,1
174.93,4,3,6,500,500,195,0,38850,21650,2,0,2,5,5,2,0,0,0,2,1,-1,1,1
76.69,12,3,5,500,500,400,400,700,700,0,0,1,5,5,2,2,2,2,2,1,-1,1,1
70.25,7,8,5,273,400,299,343,350,25650,1,4,1,3,4,1,1,1,1,1,0,-1,0,0
54.91,12,14,1,272,314,319,399,14550,900,4,4,4,4,4,1,1,0,2,2,1,-1,0,1
106.95,18,17,1,500,500,489,500,22000,600,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
114.95,14,8,3,500,500,499,500,6650,800,2,5,2,5,5,2,1,0,1,2,1,-1,1,1
14.95,2,6,4,348,118,398,188,9350,1550,2,2,3,4,2,0,0,0,2,0,0,-1,0,0
108.84,6,3,7,500,500,473,500,24550,850,5,5,5,5,5,2,1,0,2,2,1,-1,1,1
54.94,0,1,1,475,310,500,392,1500,1700,3,4,1,5,4,0,0,1,1,0,0,-1,0,0
74.95,14,12,2,494,500,500,412,300,29000,0,5,1,5,5,1,0,1,1,2,1,-1,0,1
114.95,1,2,3,500,500,392,500,2200,8150,3,5,2,5,5,2,1,1,1,2,1,-1,1,1
94.85,4,7,5,489,400,489,199,5450,3900,4,1,4,5,4,0,0,0,0,0,0,-1,0,0
54.95,3,1,3,146,396,192,358,150,8200,1,4,0,2,4,1,1,1,1,1,0,-1,0,0
88.82,10,3,3,463,186,491,195,7300,500,4,2,4,5,2,0,0,0,0,0,0,-1,0,0
69.96,15,14,2,400,300,400,300,5100,550,4,3,3,4,3,0,0,0,0,0,0,-1,0,0
34.89,2,8,5,396,298,386,299,1800,18850,1,3,3,4,3,0,0,1,1,0,0,-1,0,0
175.0,1,6,5,500,500,195,387,21900,36100,1,5,0,5,5,2,1,1,1,2,1,-1,1,1
114.96,12,2,3,500,500,498,500,1800,2150,4,4,2,5,5,2,1,1,2,2,1,-1,1,1
175.0,8,4,5,500,500,500,100,20200,15600,5,1,4,5,5,2,0,0,0,2,1,-1,1,1
174.95,4,3,3,500,500,400,0,21750,23800,4,0,3,5,5,2,0,1,0,2,1,-1,1,1
74.9,0,4,1,330,256,300,228,10600,11150,2,3,0,4,3,0,0,1,1,0,0,-1,0,0
174.96,4,14,2,500,500,0,277,10000,27200,0,3,0,5,5,2,1,1,1,2,1,-1,1,1
74.95,5,9,2,495,500,500,486,1350,25200,1,5,1,5,5,1,0,1,1,2,1,-1,0,1
54.82,2,0,4,297,286,268,370,7200,1650,3,4,3,3,4,0,1,0,1,1,0,-1,0,0
174.91,1,4,2,500,500,0,100,15550,43300,0,2,0,5,5,2,1,1,1,2,1,-1,1,1
74.93,3,2,7,63,409,0,459,2650,7000,0,5,0,1,5,1,1,1,1,1,0,-1,0,0
20.09,3,2,1,400,436,400,427,3800,7650,1,5,3,4,5,1,1,1,1,1,1,-1,0,1
174.91,7,6,6,500,500,0,193,48150,24650,0,2,0,5,5,2,1,0,1,2,1,-1,1,1
70.29,2,8,1,390,125,439,268,4950,6450,3,3,1,5,3,0,0,1,2,0,0,-1,0,0
114.95,14,9,1,500,500,476,400,15700,900,5,3,0,5,5,2,0,0,0,2,1,-1,1,1
74.78,1,3,7,300,420,85,479,6150,10500,1,5,0,3,5,1,1,1,1,1,0,-1,0,0
94.95,3,9,5,500,500,473,100,12200,12900,5,0,5,5,5,2,0,1,0,2,1,-1,1,1
54.94,11,13,7,400,296,396,0,4850,5900,4,0,3,4,3,0,0,1,0,0,0,-1,0,0
34.95,1,4,3,491,397,500,400,3750,4850,2,4,2,5,4,0,0,1,1,0,0,-1,0,0
114.91,1,3,6,500,500,500,403,100,22450,2,5,0,5,5,2,0,1,1,2,1,-1,1,1
175.0,6,4,6,500,500,496,0,3350,13200,3,0,2,5,5,2,0,1,0,2,1,-1,1,1
51.12,15,7,3,89,100,98,100,3050,600,1,0,1,1,1,1,1,0,0,2,0,-1,0,0
169.94,15,12,7,500,388,100,333,24200,28400,0,4,0,5,5,0,1,1,1,2,1,-1,0,1
35.55,11,10,7,300,341,282,382,3300,1900,2,4,3,3,4,1,1,0,1,1,0,-1,0,0
169.86,11,8,5,500,500,96,0,26700,24000,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
9.84,13,8,2,32,0,92,0,300,0,1,0,1,1,0,0,0,0,0,0,0,-1,0,0
114.9,9,6,1,500,500,500,400,750,600,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
57.69,13,14,2,500,497,499,495,700,13550,4,5,1,5,5,0,0,1,1,2,1,-1,0,1
175.0,4,2,6,500,500,463,0,34250,16250,5,0,5,5,5,2,0,0,0,2,1,-1,1,1
54.95,8,5,3,497,458,498,480,3450,3550,1,5,3,5,5,0,0,1,1,2,1,-1,0,1
34.92,9,3,3,500,400,500,390,1150,3050,2,4,2,5,4,0,0,1,1,0,0,-1,0,0
174.95,6,15,2,500,500,200,292,10300,21150,1,3,0,5,5,2,1,1,1,2,1,-1,1,1
11.69,10,15,5,42,104,89,188,350,1450,0,2,0,1,5,1,1,1,1,1,0,-1,0,0
94.9,3,0,7,300,300,261,0,15900,7400,3,0,2,3,3,2,0,0,0,2,0,-1,0,0
54.96,4,7,4,349,142,350,192,24600,950,4,2,3,4,2,0,0,0,0,0,0,-1,0,0
26.41,15,10,2,100,73,100,163,3300,1850,0,2,0,1,2,0,1,0,1,1,0,-1,0,0
114.96,12,13,1,500,500,500,500,1350,49100,2,5,2,5,5,2,2,1,1,2,1,-1,1,1
114.95,10,15,4,500,500,500,418,3550,24900,3,5,0,5,5,2,0,1,1,2,1,-1,1,1
78.02,13,9,4,227,44,299,99,4850,750,1,1,3,3,1,0,0,0,2,0,0,-1,0,0
175.0,8,7,6,500,500,300,200,550,350,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
114.88,13,8,5,500,500,100,492,20150,2600,0,5,0,5,5,2,1,0,1,2,1,-1,1,1
174.95,10,7,4,500,500,300,0,18950,12850,2,0,1,5,5,2,0,0,0,2,1,-1,1,1
114.91,2,12,2,500,500,500,446,500,26550,1,5,1,5,5,2,0,1,1,2,1,-1,1,1
94.95,8,2,6,485,359,488,344,9400,6800,4,4,2,5,4,0,0,0,2,0,0,-1,0,0
114.94,8,14,3,500,500,484,493,1000,5400,3,5,1,5,5,2,1,1,1,2,1,-1,1,1
34.95,14,9,1,296,360,358,385,6050,9250,3,4,2,4,4,1,1,1,1,2,1,-1,0,1
74.93,4,4,7,300,141,299,198,10900,1000,3,2,2,3,2,0,0,0,0,0,0,-1,0,0
174.91,14,14,7,500,500,200,0,20450,30900,2,0,0,5,5,2,0,1,0,2,1,-1,1,1
174.91,6,3,7,500,500,166,84,61100,15800,2,1,2,5,5,2,0,0,0,2,1,-1,1,1
174.97,12,10,1,500,500,0,434,18300,38700,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
14.95,7,14,1,363,285,388,294,6250,2300,3,3,4,4,3,0,0,0,2,0,0,-1,0,0
175.0,3,12,6,500,500,200,300,900,1350,0,0,1,5,5,2,1,1,2,2,1,-1,1,1
174.91,11,14,2,500,500,0,293,38050,21050,0,3,0,5,5,2,1,0,1,2,1,-1,1,1
167.98,13,10,3,500,500,476,500,52250,350,4,5,3,5,5,2,1,0,1,2,1,-1,1,1
109.95,2,3,1,500,500,500,457,250,15500,1,5,0,5,5,2,0,1,1,2,1,-1,1,1
54.92,8,5,6,320,228,356,200,12100,5700,4,1,2,4,3,0,0,0,0,0,0,-1,0,0
174.93,1,9,6,500,500,0,287,29250,46950,0,3,0,5,5,2,1,1,1,2,1,-1,1,1
18.31,20,19,5,207,85,300,96,28850,10950,3,1,3,3,1,0,0,0,0,0,0,-1,0,0
54.92,2,0,6,500,500,487,500,11550,550,4,5,2,5,5,2,1,0,1,2,1,-1,1,1
166.88,1,7,2,500,500,0,350,19350,42650,0,4,0,5,5,2,1,1,1,2,1,-1,1,1
94.95,5,5,1,460,420,489,490,6250,2700,4,5,3,5,5,0,1,0,1,2,1,-1,0,1
4.96,6,5,1,200,370,200,399,5600,1550,2,4,2,2,4,1,1,0,1,1,0,-1,0,0
174.95,6,0,3,500,500,376,0,43650,19650,3,0,3,5,5,2,0,0,0,2,1,-1,1,1
174.93,4,7,6,500,500,400,0,18400,33900,0,0,0,5,5,2,0,1,2,2,1,-1,1,1
86.76,10,11,1,500,440,461,493,19850,1400,4,5,5,5,5,0,1,0,1,2,1,-1,0,1
20.58,10,7,5,180,14,194,0,800,3100,2,0,1,2,1,0,0,1,0,0,0,-1,0,0
169.95,4,11,2,500,500,0,0,4000,4000,0,0,0,5,5,2,2,2,2,2,1,-1,1,1
69.96,8,11,4,500,400,400,400,650,8200,2,4,0,5,4,0,2,1,1,0,0,-1,0,0
25.62,0,1,4,200,305,200,384,0,4150,1,4,0,2,4,1,1,1,1,1,0,-1,0,0
74.95,6,4,7,500,370,500,484,22650,650,4,5,3,5,5,0,0,0,1,2,1,-1,0,1
74.95,7,1,4,207,416,272,477,12400,4250,2,5,3,3,5,1,1,0,1,1,0,-1,0,0
174.95,6,8,1,500,500,81,0,20550,21000,1,0,1,5,5,2,0,1,0,2,1,-1,1,1
174.95,13,11,2,500,500,200,0,20750,18100,2,0,2,5,5,2,0,0,0,2,1,-1,1,1
114.95,12,6,1,500,500,497,500,10450,1400,5,5,3,5,5,2,1,0,2,2,1,-1,1,1
14.93,13,11,6,385,226,390,282,24900,11450,4,3,4,4,3,0,0,0,0,0,0,-1,0,0
114.91,4,2,6,500,500,0,496,10100,12750,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
174.95,6,5,1,500,500,289,100,19200,43800,3,1,2,5,5,2,0,1,0,2,1,-1,1,1
66.6,10,12,1,385,265,500,299,6800,10900,2,3,3,5,3,0,0,1,1,0,0,-1,0,0
74.91,13,4,5,500,500,483,500,1100,3700,3,5,1,5,5,2,1,1,1,2,1,-1,1,1
6.89,1,1,3,309,330,200,372,550,4400,2,3,0,4,4,1,1,1,1,2,0,-1,0,0
68.66,7,4,4,345,300,483,300,1200,7650,3,3,1,5,3,0,0,1,2,0,0,-1,0,0
174.91,10,6,5,500,500,0,82,11000,19300,0,0,0,5,5,2,1,1,2,2,1,-1,1,1
114.95,10,7,4,500,500,474,500,6600,300,4,5,3,5,5,2,1,0,1,2,1,-1,1,1
175.0,7,8,5,500,500,300,200,2050,2700,0,0,0,5,5,2,0,1,2,2,1,-1,1,1
174.97,0,5,4,500,500,189,286,22400,36250,1,4,2,5,5,2,1,1,1,2,1,-1,1,1
174.93,13,6,7,500,500,391,0,17600,31100,2,0,0,5,5,2,0,1,0,2,1,-1,1,1
54.91,14,12,6,377,391,386,398,40900,2300,4,4,4,4,4,1,1,0,2,2,1,-1,0,1
94.87,1,1,5,500,500,500,400,1550,250,5,4,1,5,5,2,0,0,0,2,1,-1,1,1
110.55,2,6,1,500,500,299,409,15150,28050,1,5,1,5,5,2,1,1,1,2,1,-1,1,1
94.94,0,0,2,333,185,288,92,1050,200,0,0,0,4,2,0,0,0,2,0,0,-1,0,0
34.9,9,10,5,500,471,474,500,12350,8850,5,3,5,5,5,0,1,0,0,2,1,-1,0,1
92.27,0,0,3,279,100,300,0,1050,0,0,0,0,3,1,0,0,0,2,0,0,-1,0,0
170.0,11,14,4,500,500,280,280,24600,46650,1,3,0,5,5,2,2,1,1,2,1,-1,1,1
54.95,15,11,4,200,338,191,468,3450,4900,2,5,2,2,5,1,1,1,1,1,0,-1,0,0
174.96,4,6,2,500,500,435,0,26100,31200,4,0,3,5,5,2,0,1,0,2,1,-1,1,1
89.91,13,4,7,499,431,499,477,1900,600,4,4,1,5,5,0,0,0,2,2,1,-1,0,1
69.95,0,0,1,300,400,200,199,600,600,0,0,1,3,4,1,0,2,2,1,0,-1,0,0
46.88,13,3,7,500,73,500,89,1950,50,5,1,0,5,1,0,0,0,0,0,0,-1,0,0
54.94,9,12,6,400,122,400,0,11300,4750,4,0,3,4,2,0,0,0,0,0,0,-1,0,0
33.61,8,4,4,171,0,200,0,4550,0,2,0,2,2,0,0,0,0,0,0,0,-1,0,0
52.61,6,0,5,500,300,461,300,17700,450,5,2,3,5,3,0,0,0,0,0,0,-1,0,0
34.96,6,5,3,378,245,482,83,16400,8800,5,1,4,5,4,0,0,0,0,0,0,-1,0,0
34.95,6,8,1,380,343,398,354,450,4750,3,4,2,4,4,0,0,1,1,2,0,-1,0,0
74.77,5,3,7,274,99,276,100,9350,150,2,1,3,3,1,0,0,0,0,0,0,-1,0,0
104.94,13,8,3,500,500,494,499,50550,2900,4,5,5,5,5,2,1,0,1,2,1,-1,1,1
174.94,5,11,2,500,500,90,0,19900,15550,0,0,1,5,5,2,0,0,2,2,1,-1,1,1
86.96,8,8,1,496,499,498,0,400,9700,5,0,1,5,5,1,0,1,0,2,1,-1,0,1
74.95,1,3,3,500,500,500,450,2400,28450,0,5,1,5,5,2,0,1,1,2,1,-1,1,1
101.71,5,7,4,400,500,0,484,10400,25500,0,5,0,4,5,1,1,1,1,1,1,-1,0,1
114.9,12,5,5,500,500,451,500,11400,500,5,5,3,5,5,2,1,0,2,2,1,-1,1,1
174.9,8,10,5,500,500,196,0,30500,20150,2,0,2,5,5,2,0,0,0,2,1,-1,1,1
114.91,5,9,1,500,500,493,460,1150,15450,4,5,3,5,5,2,0,1,1,2,1,-1,1,1
175.0,13,14,1,500,500,100,470,18550,19700,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
109.92,9,10,2,500,500,500,479,650,4350,0,5,0,5,5,2,0,1,1,2,1,-1,1,1
114.96,7,5,3,500,500,455,478,2650,15100,3,5,3,5,5,2,1,1,1,2,1,-1,1,1
166.88,10,9,1,500,500,195,267,22750,29600,2,2,2,5,5,2,1,1,2,2,1,-1,1,1
74.95,7,9,4,285,300,278,300,2650,450,2,3,0,4,3,1,1,0,1,0,0,-1,0,0
174.91,6,10,7,500,500,0,173,10700,18650,0,0,0,5,5,2,1,1,2,2,1,-1,1,1
14.91,4,7,4,219,152,282,172,1550,13000,1,2,3,3,2,0,0,1,1,0,0,-1,0,0
74.91,11,12,1,500,430,200,467,13300,20400,1,5,0,5,5,0,1,1,1,2,1,-1,0,1
175.0,3,12,4,500,500,300,200,2000,1900,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
175.0,9,6,1,500,500,100,0,3350,4000,0,0,0,5,5,2,0,1,2,2,1,-1,1,1
94.94,8,4,6,500,498,500,499,350,9600,3,5,0,5,5,0,0,1,1,2,1,-1,0,1
174.96,9,7,1,500,500,100,0,20000,15600,0,0,0,5,5,2,0,0,2,2,1,-1,1,1
175.0,4,5,6,500,500,495,300,8600,15650,3,3,3,5,5,2,0,1,2,2,1,-1,1,1
175.0,6,9,6,500,500,200,100,2400,3350,0,0,0,5,5,2,0,1,2,2,1,-1,1,1
26.45,4,0,2,100,254,98,370,5150,2550,1,3,1,1,4,1,1,0,1,1,0,-1,0,0
175.0,0,0,4,500,500,100,200,3350,1200,0,0,0,5,5,2,1,0,2,2,1,-1,1,1
114.95,14,8,1,500,500,500,500,3900,9400,5,5,1,5,5,2,2,1,2,2,1,-1,1,1
174.95,5,8,2,500,500,0,195,15650,33900,0,2,0,5,5,2,1,1,1,2,1,-1,1,1
54.96,2,5,2,73,100,96,100,350,2100,0,1,0,1,1,1,1,1,1,2,0,-1,0,0
174.94,5,5,3,500,500,300,0,17650,34850,1,0,0,5,5,2,0,1,0,2,1,-1,1,1
175.0,0,5,3,500,500,488,290,7400,40750,3,4,1,5,5,2,0,1,1,2,1,-1,1,1
89.95,12,9,2,500,500,200,468,12200,23200,0,5,0,5,5,2,1,1,1,2,1,-1,1,1
69.55,3,2,2,107,400,100,390,200,4700,0,4,0,2,4,1,1,1,1,1,0,-1,0,0
